NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT01883648,Study to Evaluate Coconut Oil for Alzheimer's Disease,,Terminated,No Results Available,Alzheimer's Disease,Drug: Coconut Oil Beverage|Other: Placebo Beverage,"Change from baseline to Month 3 of each treatment phase (a 3 month period of time) in cognitive testing (ADAS-cog, MMSE, Category/Letter Fluency)|Change from baseline to Month 3 of each treatment phase (a 3 month period of time) in Trails A & B cognitive testing|Change from baseline to Month 3 of each treatment phase (a 3 month period of time) on Geriatric Depression Scale|Change from baseline to Month 3 of each treatment phase (a 3 month period of time) in behaviors measured by Neuropsychiatric Inventory|Change from baseline to Month 3 of each treatment phase (a 3 month period of time) in functional ability measured by Activities of Daily Living (ADCS-ADLs)|Measure changes in Ketone & C-Reactive Protein assays from research blood samples throughout study during the 2 treatment periods from Baseline to Month 6 (change during a total 6 month period of time).|Adverse events related to coconut oil usage during 6 months of treatment periods (change during a total 6 month period of time).",University of South Florida,All,"55 Years to 90 Years   (Adult, Older Adult)",Phase 2|Phase 3,21,Other,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",Byrd AD-001,Jun-13,1-Feb-17,1-Feb-17,21-Jun-13,null,28-Apr-17,"USF Health Byrd Alzheimer's Institute, Tampa, Florida, United States",,https://ClinicalTrials.gov/show/NCT01883648
NCT01880151,Neuroelectrical Biomarkers for Alzheimer's Disease Stages,ESTIMATE,Unknown status,No Results Available,Alzheimer Disease,Device: EEG,Frequency band charactersitics of the electrophysiological brain response,"Institut National de la Santé Et de la Recherche Médicale, France",All,70 Years to 85 Years   (Older Adult),Not Applicable,90,Other,Interventional,Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: Single (Participant)|Primary Purpose: Diagnostic,C12-71|2013-A00344-41,Jun-13,Mar-17,Jul-17,18-Jun-13,null,31-Aug-16,"Institute of Memory and Alzheimer's Disease, Pitie-Salpetriere Hospital, Paris, France",,https://ClinicalTrials.gov/show/NCT01880151
NCT01876823,Memantine Plus Es-citalopram in Elderly Depressed Patients With Cognitive Impairment,,Completed,Has Results,Mild Cognitive Impairment|Major Depressive Disorder|Alzheimer's Disease,Drug: es-citalopram|Drug: Memantine,Change in Selective Reminding Test - Total Immediate Recall (SRT-IR)|Change in Wechsler Memory Scale-III (WMS-III)|Change in Selective Reminding Test - Delayed Recall (SRT-DR)|Change in Trails B|Change in Trails A,New York State Psychiatric Institute,All,"50 Years to 90 Years   (Adult, Older Adult)",Phase 2|Phase 3,60,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,6277R,Apr-06,Mar-10,Mar-10,13-Jun-13,24-Oct-14,24-Oct-14,"New York State Psychiatric Institute, New York, New York, United States",,https://ClinicalTrials.gov/show/NCT01876823
NCT01876459,Alpha-synuclein in Cerebrospinal Fluid to Differentiate Alzheimer's Disease From Lewy Body Disease.,AlphaLewyMa,Unknown status,No Results Available,"""Alzheimer's Disease"" and ""Lewy Body Disease""",Other: MRI|Procedure: lumbar puncture|Behavioral: neuropsychological tests,rate of alpha-synuclein in cerebrospinal fluid,"University Hospital, Strasbourg, France",All,"45 Years and older   (Adult, Older Adult)",Not Applicable,265,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic,5330|N° IDRCB 2012-A00992-41,Apr-13,Apr-15,Apr-15,12-Jun-13,null,18-Jun-13,"Hôpitaux Universitaires de Strasbourg, Strasbourg, Hôpital de Hautepierre, France",,https://ClinicalTrials.gov/show/NCT01876459
NCT01874418,Biomarker Study to Diagnose Alzheimer's Disease,ADAM,Unknown status,No Results Available,Alzheimer Disease|Mild Cognitive Impairment,Other: Biomarker,Oligomeric beta-amyloid 42 in serum|Total tau concentration in CSF|Phosphorylated tau concentration in CSF|Monomeric beta-amyloid 42 in CSF,Seoul National University Hospital,All,"50 Years to 90 Years   (Adult, Older Adult)",Not Applicable,90,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic,ADAM,Mar-12,Feb-15,Feb-15,11-Jun-13,null,11-Jun-13,"Seoul National University College of Medicine, Seoul National University Bundang Hospital, Seongnam-si, Gyeonggi-do, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT01874418
NCT01871610,Amyloid Accumulation After Mild Traumatic Brain Injury,,Unknown status,No Results Available,Traumatic Brain Injury,Drug: [18F]AV-45 PET amyloid binding imaging,The amyloids load in brain among mild traumatic brain injury and controls in a temporal manner.|F-18-AV-45 binding changes and cognitive function among mild traumatic brain injury and controls,Chang Gung Memorial Hospital,All,"30 Years and older   (Adult, Older Adult)",Phase 2,40,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic,100-4313A,Nov-12,Nov-12,Oct-13,7-Jun-13,null,7-Jun-13,,,https://ClinicalTrials.gov/show/NCT01871610
NCT01872598,Masitinib in Patients With Mild to Moderate Alzheimer's Disease,,"Active, not recruiting",No Results Available,Alzheimer Disease,Drug: Masitinib|Drug: Placebo,ADCS-ADL|ADAS-Cog|MMSE|CIBIC-plus,AB Science,All,"50 Years and older   (Adult, Older Adult)",Phase 3,721,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",AB09004,Jan-12,Apr-19,Oct-19,7-Jun-13,null,6-Feb-19,"MHAT Sveta Marina, Varna, Bulgaria|General Hospital of Thessaloniki, Thessaloniki, Greece|Centrum Zdrowia Stołeczna 7, Białystok, Poland|Spitalul Universitar de Urgenta Elias, Bucuresti, Romania|Hospital Universitario Ramón y Cajal, Madrid, Spain|Municipal Institution Dnipropetrovsk Regional Clinical Hospital named after I.I. Mechnikov, Dnipropetrovsk, Ukraine",,https://ClinicalTrials.gov/show/NCT01872598
NCT01867775,Mirtazapine for Sleep Disorders in Alzheimer's Disease,,Unknown status,No Results Available,Alzheimer's Disease|Sleep Disorders,Drug: Mirtazapine,Change From Baseline in Nighttime Total Sleep Time|Change From Baseline in Nighttime Number Of Awakenings|Change From Baseline in Nighttime Wake After Sleep Onset|Change From Baseline in in Daytime Total Sleep Time|Change From Baseline in Number of Daytime Naps|Change in Cognitive Function (as Measured by the Mini-Mental State Examination)|Change in Activities of Daily Living (The Index of ADL - Katz)|Change of Baseline in Behavioral Variables (BAHAVE-AD Scale)|Change From Baseline in Cognitive Function (Digit Symbol Substitution Test),Brasilia University Hospital,All,"55 Years and older   (Adult, Older Adult)",Phase 3,30,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",052/2012,May-12,Dec-13,May-14,4-Jun-13,null,4-Jun-13,"Brasilia University, Brasilia, Distrito Federal, Brazil",,https://ClinicalTrials.gov/show/NCT01867775
NCT01864655,Safety and Tolerability of AZD0530 (Saracatinib) in Alzheimer's Disease,,Completed,No Results Available,Alzheimer's Disease,Drug: saracatinib|Drug: Placebo,Number of Participants with Adverse Events on AZD0530|CNS availability of AZD0530 after oral dosing|Effects of AZD0530 on cognitive function in patients with Alzheimer's disease|Effect of AZD0530 on brain glucose metabolism in patients with Alzheimer's disease,Stephen M. Strittmatter|Yale University,All,"50 Years to 90 Years   (Adult, Older Adult)",Phase 1,24,Other,Interventional,"Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",1UH2TR000967-01,Jul-13,Mar-14,null,29-May-13,null,13-Jun-14,"Yale Alzheimer's Disease Research Unit, New Haven, Connecticut, United States",,https://ClinicalTrials.gov/show/NCT01864655
NCT01862640,Safety and Tolerability Study of Two Fixed-doses of Brexpiprazole in the Treatment of Subjects With Agitation Associated With Dementia of the Alzheimer's Type,,Completed,No Results Available,Agitation Associated With|Alzheimer's Disease|Alzheimer's Type|Mental Disorder|Nervous System Diseases,"Drug: Brexpiprazole, OPC-34712|Drug: Placebo Oral Tablet","The primary outcome is the change in the Cohen-Mansfield Agitation Inventory (CMAI) total score|The secondary outcome is the change in the Clinical Global Impression-Severity of Illness (CGI-S) score, as related to symptoms of agitation","Otsuka Pharmaceutical Development & Commercialization, Inc.|H. Lundbeck A/S",All,"55 Years to 90 Years   (Adult, Older Adult)",Phase 3,433,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",331-12-283,Jul-13,Mar-17,Mar-17,24-May-13,null,14-Mar-19,"Tuscaloosa, Alabama, United States|Phoenix, Arizona, United States|Bellflower, California, United States|Costa Mesa, California, United States|Downey, California, United States|Orange, California, United States|Redlands, California, United States|Yorba Linda, California, United States|Norwalk, Connecticut, United States|Coconut Creek, Florida, United States|Hialeah, Florida, United States|Hialeah, Florida, United States|Hialeah, Florida, United States|Lauderhill, Florida, United States|Miami Springs, Florida, United States|Miami, Florida, United States|Miami, Florida, United States|Miami, Florida, United States|Miami, Florida, United States|Miami, Florida, United States|Miami, Florida, United States|Miami, Florida, United States|Sarasota, Florida, United States|Decatur, Georgia, United States|Suwanee, Georgia, United States|Weymouth, Massachusetts, United States|Saint Louis, Missouri, United States|Saint Louis, Missouri, United States|Las Vegas, Nevada, United States|Manchester, New Jersey, United States|Mount Arlington, New Jersey, United States|Toms River, New Jersey, United States|Hickory, North Carolina, United States|Oklahoma City, Oklahoma, United States|Franklin, Tennessee, United States|Bedford, Texas, United States|Waukesha, Wisconsin, United States|Rijeka, Croatia|Zadar, Croatia|Zagreb, Croatia|Zagreb, Croatia|Mittweida, Saxony, Germany|Achim, Germany|Berlin, Germany|Bielefeld, Germany|Bochum, Germany|Hambrg, Germany|Koln, Germany|Ostfildern, Germany|Westerstede, Germany|Ekaterinburg, Russian Federation|Samara, Russian Federation|Saratov, Russian Federation|St. Petersburg, Russian Federation|St. Petersburg, Russian Federation|St. Petersburg, Russian Federation|St. Petersburg, Russian Federation|St. Petersburg, Russian Federation|St. Petersburg, Russian Federation|Tonnelniy, Russian Federation|Belgrade, Serbia|Kovin, Serbia|Kragujevac, Serbia|Nis, Serbia|Novi Knezevac, Serbia|Novi Sad, Serbia|Vrsac, Serbia|Barcelona, Spain|Getafe, Spain|Girona, Spain|Madrid, Spain|Madrid, Spain|Madrid, Spain|Pamplona, Spain|Salamanca, Spain|Valencia, Spain|Valencia, Spain|Zamora, Spain|Kharkiv, Ukraine|Kherson, Ukraine|Kiev, Ukraine|Lviv, Ukraine|Odessa, Ukraine|Odessa, Ukraine|Poltava, Ukraine",,https://ClinicalTrials.gov/show/NCT01862640
NCT01860625,"A Phase I Clinical, Dose Escalation Study of the Safety, Tolerability and Pharmacokinetics of Donepezil Patch in Healthy Male Subjects",,Completed,No Results Available,Alzheimer Disease,Drug: Donepezil patch|Drug: placebo,safety and tolerability evaluation|pharmacokinetics characteristic evaluation,Icure Pharmaceutical Inc.,Male,20 Years to 45 Years   (Adult),Phase 1,36,Industry,Interventional,Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: Single (Participant)|Primary Purpose: Treatment,IPI-001,Apr-13,Dec-13,Feb-14,23-May-13,null,30-Jun-14,"ASAN Medical Center, Seoul, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT01860625
NCT01859767,Efficacy and Safety of MNI-672 SPECT for Detection/Exclusion of Cerebral B-amyloid in AD Subjects Compared to HVs.,,Completed,No Results Available,Alzheimer's Disease,Drug: [123I]MNI-672 SPECT,Number of subjects with adverse events|Clinically significant changes in vital signs|Total I-123 radioactivity in plasma|Standard uptake values (SUV)|Visual analysis,Molecular NeuroImaging,All,"20 Years and older   (Adult, Older Adult)",Phase 1,6,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label),MNI-672-01,Apr-13,Mar-15,Apr-15,22-May-13,null,16-Dec-16,"Molecular NeuroImaging, LLC, New Haven, Connecticut, United States",,https://ClinicalTrials.gov/show/NCT01859767
NCT01852110,Efficacy and Safety of MK-7622 as Adjunct Therapy in Participants With Alzheimer's Disease (MK-7622-012),,Terminated,Has Results,Alzheimer's Disease,Drug: MK-7622|Drug: Placebo|Drug: AChEI,"Change From Baseline in the 11-item Alzheimer's Disease Assessment Scale-Cognitive Subscale (ADAS-Cog11) Score at Week 12 (Stage 1, MK-7622 45 mg Versus Placebo)|Change From Baseline in ADAS-Cog11 Score at Week 12 (Stage 2, MK-7622 45 mg and 15 mg Versus Placebo)|Number of Participants Experiencing an Adverse Event (AE)|Number of Participants Who Discontinued Study Drug Due to an AE|Change From Baseline in Alzheimer's Disease Cooperative Study-Activities of Daily Living Inventory (ADCS-ADL) at Week 24 (Combining Stage 1 and 2, MK-7622 45 mg Versus Placebo)|Change From Baseline in Composite Cognition Score-3 Domain (CCS-3D) at Week 12 (Stage 1, MK-7622 45 mg Versus Placebo)|Change From Baseline in CCS-3D at Week 12 (Stage 2, MK-7622 45 mg and 15 mg Versus Placebo)",Merck Sharp & Dohme Corp.,All,"55 Years to 85 Years   (Adult, Older Adult)",Phase 2,240,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment",7622-012|2013-000937-11|MK-7622-012,22-Oct-13,11-Apr-16,11-Apr-16,13-May-13,7-Feb-18,18-Sep-18,,,https://ClinicalTrials.gov/show/NCT01852110
NCT01850238,"Safety Study of AADvac1, a Tau Peptide-KLH-Conjugate Active Vaccine to Treat Alzheimer's Disease",,Completed,No Results Available,Alzheimer Disease,Biological: AADvac1|Other: Placebo,Tolerability and safety profile of AADvac1 in patients with mild-to-moderate Alzheimer's disease|Immunogenicity of AADvac1,Axon Neuroscience SE,All,"50 Years to 85 Years   (Adult, Older Adult)",Phase 1,30,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",AXON CO 18700|2012-003916-29,May-13,Mar-15,Mar-15,9-May-13,null,12-Oct-15,"Medizinische Universitat Graz, Graz, Steiermark, Austria|Univeristätsklinik für Neurologie, PMU, Christian-Doppler Klinik, Salzburg, Austria|Medizinische Universitat Wien, Wien, Austria",,https://ClinicalTrials.gov/show/NCT01850238
NCT01849042,Effect of Memantine Oral Pump on Language in Patients With Probable Alzheimer's Disease,ROMEO-AD,Unknown status,No Results Available,Alzheimer's Disease|Dementia,Drug: Ebixa|Drug: donepezil,AQ-WAB(Western aphasia battery)|ROSA (Relevant Outcome Scale for Alzheimer's Disease),Konkuk University Medical Center,All,"50 Years to 90 Years   (Adult, Older Adult)",Phase 4,188,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,ROMEO-AD 14394A,Jan-13,Aug-14,Aug-15,8-May-13,null,13-Aug-14,"Konkuk university medical center, Seoul, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT01849042
NCT01847586,Enhancing Neuroplasticity and Frontal Lobe Function in Patients With Mild Alzheimer's Disease,TMS-AD,Completed,No Results Available,Alzheimer's Disease,Procedure: Paired Associative Stimulation|Procedure: Paired Associative Stimulation-Control,Paired Associated Stimulation induced Long-term potentiation as a measure of neuroplasticity in the dorsolateral prefrontal cortex|N-back Task,Centre for Addiction and Mental Health,All,65 Years and older   (Older Adult),Not Applicable,49,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",215/2012,Apr-13,Oct-16,Oct-17,7-May-13,null,24-Jan-18,"Centre for Addiction and Mental Health, Toronto, Ontario, Canada",,https://ClinicalTrials.gov/show/NCT01847586
NCT01845636,Olfactory Deficits in MCI as Predictor of Improved Cognition on Donepezil,,Completed,Has Results,Mild Cognitive Impairment,Drug: Donepezil|Drug: Atropine,Selective Reminding Test (SRT)|Total Number of Errors Measured Using the Alzheimer's Disease Assessment Scale - Cognitive (ADAS-Cog)|Pfeffer Functional Activities Questionnaire (FAQ)|Measurement of Everyday Cognition (Ecog)|Clinician's Interview Based Impression of Change Plus Caregiver Input (CIBIC-plus),New York State Psychiatric Institute|United States Department of Defense,All,"55 Years to 95 Years   (Adult, Older Adult)",Phase 4,41,Other|U.S. Fed,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,6577|W81XWH-12-0142,Aug-12,Mar-16,Mar-16,3-May-13,13-Mar-18,9-Jul-18,"New York State Psychiatric Institute, New York, New York, United States",,https://ClinicalTrials.gov/show/NCT01845636
NCT01843075,Evaluating Liraglutide in Alzheimer's Disease,ELAD,Unknown status,No Results Available,Alzheimer's Disease,Drug: Liraglutide|Drug: Placebo,"The change in cerebral glucose metabolic rate|The change in z-scores for the ADAS Exec, MRI changes, microglial activation, and CSF markers|The incidence and severity of treatment emergent adverse events|The change in microglial activation|The change in tau deposition|The change in cortical amyloid",Imperial College London|King's College Hospital NHS Trust|University of Oxford|University of Southampton|Avon and Wiltshire Mental Health Partnership NHS Trust,All,"50 Years and older   (Adult, Older Adult)",Phase 2,206,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",U1111-1131-9252,Jan-14,Mar-19,Mar-19,30-Apr-13,null,27-Mar-17,"Imperial College, Hammersmith Hospital, London, United Kingdom",,https://ClinicalTrials.gov/show/NCT01843075
NCT01841125,Escitalopram for the Treatment of Depression in Alzheimer's Disease,Escitalopram,Completed,No Results Available,Alzheimer's Disease,Drug: escitalopram|Drug: Placebo,"Change in CSDD(Cornell scale for depression in dementia) from baseline after 12 weeks of between treatment groups|Change from baseline in CSDD(Cornell scale for depression in dementia) at week 4, 8, 16 and 24.|Change from baseline in K-MMSE at week 12 and 24.|Change from baseline in ADAS-Cog at week 12 and 24.|Change from baseline in NPIQ at week 12 and 24.|Change from baseline in S-IADL at week 12 and 24.|Change from baseline in GDS-15 at week 4, 8, 12, 16 and 24.|Change from baseline in CDR at week 12 and 24.|Change from baseline in CDR sum of box at week 12 and 24.|Change from baseline in Pittsburgh Sleep Quality Index at week 12 and 24.",Konkuk University Medical Center,All,"50 Years and older   (Adult, Older Adult)",Phase 4,84,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",ADD_E_2010,Nov-11,Jul-14,Jul-14,26-Apr-13,null,13-Aug-14,"MedicalExcellence, Seoul, Secho-gu banpo-dong, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT01841125
NCT01839422,Imaging of New Learning in Severe Alzheimer's Disease Patients,INCAS,Unknown status,No Results Available,Alzheimer Disease,Behavioral: Memory assessment|Other: Brain imaging examination MRI,"Succesful learning of new songs and paintings, succesful MRI acquisitions.","University Hospital, Caen|Institut National de la Santé Et de la Recherche Médicale, France|National Research Agency, France",All,"60 Years and older   (Adult, Older Adult)",Not Applicable,60,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care,2011-A00351-40,Jan-12,Dec-15,null,24-Apr-13,null,9-Apr-14,"GIP Cyceron, Caen, France",,https://ClinicalTrials.gov/show/NCT01839422
NCT01837641,A Study of LY3002813 in Participants With Alzheimer's Disease,,Completed,No Results Available,Alzheimer Disease,Biological: LY3002813-IV|Biological: LY3002183-SC|Drug: Placebo-IV,Number of Participants With One or More Serious Adverse Events (SAEs) Considered by the Investigator to be Related to Study Drug Administration|Pharmacokinetics: Maximum Concentration (Cmax) of LY3002813|Pharmacokinetics: Area Under the Concentration Curve (AUC) of LY3002813,Eli Lilly and Company,All,"18 Years and older   (Adult, Older Adult)",Phase 1,100,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Basic Science",15082|I5T-MC-AACC,3-May-13,24-Aug-16,24-Aug-16,23-Apr-13,null,26-Dec-17,"Collaborative Neuroscience Network - CNS, Long Beach, California, United States|Compass Research, Orlando, Florida, United States|Atlanta Center of Medical Research, Atlanta, Georgia, United States|PRAHealthSciences, Salt Lake City, Utah, United States|For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician., Sumida-Ku, Japan|For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician., Tokyo, Japan",,https://ClinicalTrials.gov/show/NCT01837641
NCT01834716,Exercise in Asymptomatic Pre-Alzheimer's Disease Pilot Study,,Completed,Has Results,Alzheimer's Disease Prevention,Behavioral: Aerobic vs. Non-Aerobic exercise,Number of Subjects Retained at 6 Months,Mayo Clinic,All,65 Years and older   (Older Adult),Not Applicable,16,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Prevention,12-002817,Apr-13,Dec-14,Dec-14,18-Apr-13,29-Mar-19,29-Mar-19,"Mayo Clinic in Florida, Jacksonville, Florida, United States",,https://ClinicalTrials.gov/show/NCT01834716
NCT01832350,Nuedexta in the Treatment of Pseudobulbar Affect in Patients With Alzheimer's Disease,,"Active, not recruiting",No Results Available,Alzheimer's Disease|Pseudobulbar Affect (PBA),Drug: Nuedexta (20/10),reduction of PBA frequency|reduction of PBA severity,"St. Joseph's Hospital and Medical Center, Phoenix|Avanir Pharmaceuticals",All,"55 Years to 90 Years   (Adult, Older Adult)",Phase 4,60,Other|Industry,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care,AVP923,Dec-12,Nov-17,Dec-17,16-Apr-13,null,12-Jul-17,"Barrow Neurological Institute, Phoenix, Arizona, United States",,https://ClinicalTrials.gov/show/NCT01832350
NCT01827982,"A Study to Investigate the Safety, Tolerability and Pharmacokinetics of JNJ-54861911 in Healthy Volunteers Compared With Placebo",,Completed,No Results Available,Healthy,Drug: JNJ-54861911 1mg|Drug: JNJ-54861911 3 mg|Drug: JNJ-54861911 9 mg|Drug: JNJ-54861911 27 mg|Drug: JNJ-54861911 81 mg|Drug: JNJ-54861911 160 mg|Drug: JNJ-54861911 tbd|Drug: Placebo,Maximum Tolerated Dose (MTD) of JNJ-54861911|Maximum observed plasma/cerebrospinal fluid (CSF) concentration (Cmax) of JNJ-54861911|Time to reach maximum observed plasma/CSF concentration of JNJ-54861911|Area under the plasma/CSF concentration-time curve (AUC) from time 0 to t hours of JNJ-54861911|Half-life of JNJ-54861911|Amyloid Beta profile in cerebrospinal fluid (CSF)|Elimination rate constant|Area under the plasma/CSF concentration-time curve from time 0 to infinity of JNJ-54861911,"Janssen Research & Development, LLC",All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 1,56,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",CR101083|2013-000215-24,Mar-13,Jul-13,Jul-13,10-Apr-13,null,10-Nov-14,"Antwerpen, Belgium",,https://ClinicalTrials.gov/show/NCT01827982
NCT01826110,PET Imaging Study Using [11C]PIB in Subjects With AD & Healthy Volunteers,,Completed,No Results Available,Alzheimer's Disease,Drug: [11C]PIB,Distribution Volumes of 11C-PIB,Johns Hopkins University|National Institute on Aging (NIA),All,"18 Years to 80 Years   (Adult, Older Adult)",Phase 1,21,Other|NIH,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,NA_00033154|1R21AG056142-01,Sep-13,Jul-18,Jul-18,8-Apr-13,null,5-Mar-19,"Johns Hopkins Medical Institution- Dept of Radiology , Division of Nuclear Medicine, Baltimore, Maryland, United States",,https://ClinicalTrials.gov/show/NCT01826110
NCT01825317,Effect of NeuroAD on Alzheimer Patients,,Completed,No Results Available,Alzheimer's Disease,Device: NeuroAD|Device: Sham device,ADAS-Cog,Neuronix Ltd|company: K The Power|Chungnam National University Hospital,All,"60 Years to 90 Years   (Adult, Older Adult)",Not Applicable,32,Industry|Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment",NRX-KOR1,Mar-13,Dec-13,Dec-13,5-Apr-13,null,21-Apr-14,"Chungnam national university hospital, Daejeon Geriatric Medical Center, Daejeon, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT01825317
NCT01825330,Effect of NeuroAD on the Cognitive Function of Alzheimer Patients,,Completed,No Results Available,Alzheimer's Disease,Device: TMS and cognitive stimulation|Device: sham,Efficacy,Neuronix Ltd,All,"60 Years to 90 Years   (Adult, Older Adult)",Not Applicable,131,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",NRX - US4,Oct-13,Jan-16,Mar-16,5-Apr-13,null,31-Mar-16,"Banner Sun Health Research Institute, Sun City, Arizona, United States|ATP Clinical Research, Inc., Costa Mesa, California, United States|Miami Jewish Health Systems, Miami, Florida, United States|Roskamp Institute Clinic, Sarasota, Florida, United States|Palm Beach Neurology and Premiere Research Institute, West Palm Beach, Florida, United States|Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States|Cleveland Clinic Lou Ruvo Brain Center, Las Vegas, Nevada, United States|NYU Langone Medical Center, New York, New York, United States|Cleveland Clinic Center for Brain Health Lakewood Hospital, Cleveland, Ohio, United States|Assaf Harofe Medical Center, Beer Yaakov, Israel",,https://ClinicalTrials.gov/show/NCT01825330
NCT01825577,Exploring the Use of Transdermal Methylphenidate to Reduce Fall Risk in Patients With Dementia.,,Terminated,Has Results,Dementia|Accidental Falls|Apathy,Drug: Transdermal Methylphenidate,Timed Get Up and Go Test - Measure of Mobility|POMA -Performance Oriented Mobility Assessment - Measure of Gait and Balance.,St. Louis University,All,65 Years to 95 Years   (Older Adult),Phase 4,14,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Prevention,23014,Nov-12,Feb-15,Feb-15,5-Apr-13,19-Aug-16,24-Jul-18,"Delmar Gardens, Saint Louis, Missouri, United States",,https://ClinicalTrials.gov/show/NCT01825577
